strategy,model_name,batch_id,formulation_id,stage,evidence,predicted,latent_lower,latent_upper,future_lower,future_upper,is_control,conditioning_ids,calibration_status,actual,evaluation_subset,conditioning_observation_ids,model_version,training_sha256,training_cutoff,created_at
batch,Proposed GP — campaign-only + batch effect,ROUND_010,v2_c60ceb90bc67,reference_conditioned,pre_outcome_challenger_after_slate_selection,16.24840280567345,-19.767782219308906,52.264587830655806,-22.48717266614802,54.98397827749492,False,"[""v2_3e8ef993abba"", ""v2_6f20e63adb1d"", ""v2_4d49c0b641bb""]",not used,27.770000000000003,matched_nonreference,"[""obs_ROUND_010_v2_3e8ef993abba_viability_001_viability"", ""obs_ROUND_010_v2_3e8ef993abba_viability_002_viability"", ""obs_ROUND_010_v2_3e8ef993abba_viability_003_viability"", ""obs_ROUND_010_v2_3e8ef993abba_viability_004_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_001_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_002_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_003_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_004_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_001_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_002_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_003_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_004_viability""]",batch_gp_v1,c66b0484f9ee05a9880381a866622b0e034cd63a1a3b9802c0179de3c568e9d9,9.0,2026-09-16T07:47:10.860600+00:00
batch,Proposed GP — campaign-only + batch effect,ROUND_010,v2_d3e3aa3e830f,reference_conditioned,pre_outcome_challenger_after_slate_selection,15.111087268416554,-21.791677510753765,52.01385204758687,-24.450172465396108,54.672347002229216,False,"[""v2_3e8ef993abba"", ""v2_6f20e63adb1d"", ""v2_4d49c0b641bb""]",not used,21.097500000000004,matched_nonreference,"[""obs_ROUND_010_v2_3e8ef993abba_viability_001_viability"", ""obs_ROUND_010_v2_3e8ef993abba_viability_002_viability"", ""obs_ROUND_010_v2_3e8ef993abba_viability_003_viability"", ""obs_ROUND_010_v2_3e8ef993abba_viability_004_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_001_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_002_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_003_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_004_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_001_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_002_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_003_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_004_viability""]",batch_gp_v1,c66b0484f9ee05a9880381a866622b0e034cd63a1a3b9802c0179de3c568e9d9,9.0,2026-09-16T07:47:10.860600+00:00
batch,Proposed GP — campaign-only + batch effect,ROUND_010,v2_cc16b5977344,reference_conditioned,pre_outcome_challenger_after_slate_selection,15.074722843574204,-21.83186776186285,51.98131344901125,-24.490105647103572,54.639551334251976,False,"[""v2_3e8ef993abba"", ""v2_6f20e63adb1d"", ""v2_4d49c0b641bb""]",not used,16.3325,matched_nonreference,"[""obs_ROUND_010_v2_3e8ef993abba_viability_001_viability"", ""obs_ROUND_010_v2_3e8ef993abba_viability_002_viability"", ""obs_ROUND_010_v2_3e8ef993abba_viability_003_viability"", ""obs_ROUND_010_v2_3e8ef993abba_viability_004_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_001_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_002_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_003_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_004_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_001_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_002_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_003_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_004_viability""]",batch_gp_v1,c66b0484f9ee05a9880381a866622b0e034cd63a1a3b9802c0179de3c568e9d9,9.0,2026-09-16T07:47:10.860600+00:00
batch,Proposed GP — campaign-only + batch effect,ROUND_010,v2_d36a198b8927,reference_conditioned,pre_outcome_challenger_after_slate_selection,15.050363501801977,-21.83629702660594,51.93702403020989,-24.49587460395746,54.59660160756141,False,"[""v2_3e8ef993abba"", ""v2_6f20e63adb1d"", ""v2_4d49c0b641bb""]",not used,16.0075,matched_nonreference,"[""obs_ROUND_010_v2_3e8ef993abba_viability_001_viability"", ""obs_ROUND_010_v2_3e8ef993abba_viability_002_viability"", ""obs_ROUND_010_v2_3e8ef993abba_viability_003_viability"", ""obs_ROUND_010_v2_3e8ef993abba_viability_004_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_001_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_002_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_003_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_004_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_001_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_002_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_003_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_004_viability""]",batch_gp_v1,c66b0484f9ee05a9880381a866622b0e034cd63a1a3b9802c0179de3c568e9d9,9.0,2026-09-16T07:47:10.860600+00:00
batch,Proposed GP — campaign-only + batch effect,ROUND_010,v2_a288e68df07e,before_batch,pre_outcome_challenger_after_slate_selection,41.24308538607881,16.375881778163464,66.11028899399416,12.57852471166883,69.90764606048879,False,"[""v2_3e8ef993abba"", ""v2_6f20e63adb1d"", ""v2_4d49c0b641bb""]",not used,31.5,matched_nonreference,"[""obs_ROUND_010_v2_3e8ef993abba_viability_001_viability"", ""obs_ROUND_010_v2_3e8ef993abba_viability_002_viability"", ""obs_ROUND_010_v2_3e8ef993abba_viability_003_viability"", ""obs_ROUND_010_v2_3e8ef993abba_viability_004_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_001_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_002_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_003_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_004_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_001_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_002_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_003_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_004_viability""]",batch_gp_v1,c66b0484f9ee05a9880381a866622b0e034cd63a1a3b9802c0179de3c568e9d9,9.0,2026-09-16T07:47:10.860600+00:00
batch,Proposed GP — campaign-only + batch effect,ROUND_010,v2_211d2693ca45,before_batch,pre_outcome_challenger_after_slate_selection,54.05102012893963,25.342623609122217,82.75941664875705,21.99713964437929,86.10490061349998,False,"[""v2_3e8ef993abba"", ""v2_6f20e63adb1d"", ""v2_4d49c0b641bb""]",not used,31.775,matched_nonreference,"[""obs_ROUND_010_v2_3e8ef993abba_viability_001_viability"", ""obs_ROUND_010_v2_3e8ef993abba_viability_002_viability"", ""obs_ROUND_010_v2_3e8ef993abba_viability_003_viability"", ""obs_ROUND_010_v2_3e8ef993abba_viability_004_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_001_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_002_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_003_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_004_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_001_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_002_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_003_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_004_viability""]",batch_gp_v1,c66b0484f9ee05a9880381a866622b0e034cd63a1a3b9802c0179de3c568e9d9,9.0,2026-09-16T07:47:10.860600+00:00
batch,Proposed GP — campaign-only + batch effect,ROUND_010,v2_55f87bb2c839,before_batch,pre_outcome_challenger_after_slate_selection,53.18238943964246,22.181959211185013,84.18281966809991,19.060462505061643,87.30431637422328,False,"[""v2_3e8ef993abba"", ""v2_6f20e63adb1d"", ""v2_4d49c0b641bb""]",not used,38.1975,matched_nonreference,"[""obs_ROUND_010_v2_3e8ef993abba_viability_001_viability"", ""obs_ROUND_010_v2_3e8ef993abba_viability_002_viability"", ""obs_ROUND_010_v2_3e8ef993abba_viability_003_viability"", ""obs_ROUND_010_v2_3e8ef993abba_viability_004_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_001_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_002_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_003_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_004_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_001_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_002_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_003_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_004_viability""]",batch_gp_v1,c66b0484f9ee05a9880381a866622b0e034cd63a1a3b9802c0179de3c568e9d9,9.0,2026-09-16T07:47:10.860600+00:00
batch,Proposed GP — campaign-only + batch effect,ROUND_010,v2_a409fb1db800,before_batch,pre_outcome_challenger_after_slate_selection,32.98216900930712,-5.369309199206732,71.33364721782098,-7.933782698523487,73.89812071713773,False,"[""v2_3e8ef993abba"", ""v2_6f20e63adb1d"", ""v2_4d49c0b641bb""]",not used,5.5225,matched_nonreference,"[""obs_ROUND_010_v2_3e8ef993abba_viability_001_viability"", ""obs_ROUND_010_v2_3e8ef993abba_viability_002_viability"", ""obs_ROUND_010_v2_3e8ef993abba_viability_003_viability"", ""obs_ROUND_010_v2_3e8ef993abba_viability_004_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_001_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_002_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_003_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_004_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_001_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_002_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_003_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_004_viability""]",batch_gp_v1,c66b0484f9ee05a9880381a866622b0e034cd63a1a3b9802c0179de3c568e9d9,9.0,2026-09-16T07:47:10.860600+00:00
batch,Proposed GP — campaign-only + batch effect,ROUND_010,v2_c60ceb90bc67,before_batch,pre_outcome_challenger_after_slate_selection,33.791845066867886,-4.507890349570523,72.0915804833063,-7.075610889535859,74.65930102327164,False,"[""v2_3e8ef993abba"", ""v2_6f20e63adb1d"", ""v2_4d49c0b641bb""]",not used,27.770000000000003,matched_nonreference,"[""obs_ROUND_010_v2_3e8ef993abba_viability_001_viability"", ""obs_ROUND_010_v2_3e8ef993abba_viability_002_viability"", ""obs_ROUND_010_v2_3e8ef993abba_viability_003_viability"", ""obs_ROUND_010_v2_3e8ef993abba_viability_004_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_001_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_002_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_003_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_004_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_001_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_002_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_003_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_004_viability""]",batch_gp_v1,c66b0484f9ee05a9880381a866622b0e034cd63a1a3b9802c0179de3c568e9d9,9.0,2026-09-16T07:47:10.860600+00:00
batch,Proposed GP — campaign-only + batch effect,ROUND_010,v2_d3e3aa3e830f,before_batch,pre_outcome_challenger_after_slate_selection,32.6169171056591,-6.4997907544088775,71.73362496572707,-9.017156165993256,74.25099037731145,False,"[""v2_3e8ef993abba"", ""v2_6f20e63adb1d"", ""v2_4d49c0b641bb""]",not used,21.097500000000004,matched_nonreference,"[""obs_ROUND_010_v2_3e8ef993abba_viability_001_viability"", ""obs_ROUND_010_v2_3e8ef993abba_viability_002_viability"", ""obs_ROUND_010_v2_3e8ef993abba_viability_003_viability"", ""obs_ROUND_010_v2_3e8ef993abba_viability_004_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_001_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_002_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_003_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_004_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_001_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_002_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_003_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_004_viability""]",batch_gp_v1,c66b0484f9ee05a9880381a866622b0e034cd63a1a3b9802c0179de3c568e9d9,9.0,2026-09-16T07:47:10.860600+00:00
batch,Proposed GP — campaign-only + batch effect,ROUND_010,v2_cc16b5977344,before_batch,pre_outcome_challenger_after_slate_selection,32.61652203986245,-6.513290398642056,71.74633447836696,-9.029863695900453,74.26290777562537,False,"[""v2_3e8ef993abba"", ""v2_6f20e63adb1d"", ""v2_4d49c0b641bb""]",not used,16.3325,matched_nonreference,"[""obs_ROUND_010_v2_3e8ef993abba_viability_001_viability"", ""obs_ROUND_010_v2_3e8ef993abba_viability_002_viability"", ""obs_ROUND_010_v2_3e8ef993abba_viability_003_viability"", ""obs_ROUND_010_v2_3e8ef993abba_viability_004_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_001_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_002_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_003_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_004_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_001_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_002_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_003_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_004_viability""]",batch_gp_v1,c66b0484f9ee05a9880381a866622b0e034cd63a1a3b9802c0179de3c568e9d9,9.0,2026-09-16T07:47:10.860600+00:00
batch,Proposed GP — campaign-only + batch effect,ROUND_010,v2_d36a198b8927,before_batch,pre_outcome_challenger_after_slate_selection,32.551846980785655,-6.557468944373731,71.66116290594505,-9.075281379375577,74.17897534094689,False,"[""v2_3e8ef993abba"", ""v2_6f20e63adb1d"", ""v2_4d49c0b641bb""]",not used,16.0075,matched_nonreference,"[""obs_ROUND_010_v2_3e8ef993abba_viability_001_viability"", ""obs_ROUND_010_v2_3e8ef993abba_viability_002_viability"", ""obs_ROUND_010_v2_3e8ef993abba_viability_003_viability"", ""obs_ROUND_010_v2_3e8ef993abba_viability_004_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_001_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_002_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_003_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_004_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_001_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_002_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_003_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_004_viability""]",batch_gp_v1,c66b0484f9ee05a9880381a866622b0e034cd63a1a3b9802c0179de3c568e9d9,9.0,2026-09-16T07:47:10.860600+00:00
control,Proposed GP — campaign-only + batch effect + control calibration,ROUND_010,v2_a288e68df07e,reference_conditioned,pre_outcome_challenger_after_slate_selection,23.06777171188804,2.2029200567521734,43.93262336702391,-2.2031850956853383,48.33872851946141,False,"[""reference_b5a5b7b1176f"", ""v2_3e8ef993abba"", ""v2_6f20e63adb1d"", ""v2_4d49c0b641bb""]",insufficient reference history; prior-sensitive,31.5,matched_nonreference,"[""obs_ROUND_010_reference_b5a5b7b1176f_viability_001_viability"", ""obs_ROUND_010_reference_b5a5b7b1176f_viability_002_viability"", ""obs_ROUND_010_reference_b5a5b7b1176f_viability_003_viability"", ""obs_ROUND_010_reference_b5a5b7b1176f_viability_004_viability"", ""obs_ROUND_010_v2_3e8ef993abba_viability_001_viability"", ""obs_ROUND_010_v2_3e8ef993abba_viability_002_viability"", ""obs_ROUND_010_v2_3e8ef993abba_viability_003_viability"", ""obs_ROUND_010_v2_3e8ef993abba_viability_004_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_001_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_002_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_003_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_004_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_001_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_002_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_003_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_004_viability""]",batch_gp_v1,c66b0484f9ee05a9880381a866622b0e034cd63a1a3b9802c0179de3c568e9d9,9.0,2026-09-16T07:47:10.860600+00:00
control,Proposed GP — campaign-only + batch effect + control calibration,ROUND_010,v2_211d2693ca45,reference_conditioned,pre_outcome_challenger_after_slate_selection,32.85991106348891,7.872539294067664,57.84728283291015,4.0910394950265285,61.62878263195129,False,"[""reference_b5a5b7b1176f"", ""v2_3e8ef993abba"", ""v2_6f20e63adb1d"", ""v2_4d49c0b641bb""]",insufficient reference history; prior-sensitive,31.775,matched_nonreference,"[""obs_ROUND_010_reference_b5a5b7b1176f_viability_001_viability"", ""obs_ROUND_010_reference_b5a5b7b1176f_viability_002_viability"", ""obs_ROUND_010_reference_b5a5b7b1176f_viability_003_viability"", ""obs_ROUND_010_reference_b5a5b7b1176f_viability_004_viability"", ""obs_ROUND_010_v2_3e8ef993abba_viability_001_viability"", ""obs_ROUND_010_v2_3e8ef993abba_viability_002_viability"", ""obs_ROUND_010_v2_3e8ef993abba_viability_003_viability"", ""obs_ROUND_010_v2_3e8ef993abba_viability_004_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_001_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_002_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_003_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_004_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_001_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_002_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_003_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_004_viability""]",batch_gp_v1,c66b0484f9ee05a9880381a866622b0e034cd63a1a3b9802c0179de3c568e9d9,9.0,2026-09-16T07:47:10.860600+00:00
control,Proposed GP — campaign-only + batch effect + control calibration,ROUND_010,v2_55f87bb2c839,reference_conditioned,pre_outcome_challenger_after_slate_selection,32.97788573187377,5.277984067146448,60.67778739660109,1.8240131697832496,64.13175829396428,False,"[""reference_b5a5b7b1176f"", ""v2_3e8ef993abba"", ""v2_6f20e63adb1d"", ""v2_4d49c0b641bb""]",insufficient reference history; prior-sensitive,38.1975,matched_nonreference,"[""obs_ROUND_010_reference_b5a5b7b1176f_viability_001_viability"", ""obs_ROUND_010_reference_b5a5b7b1176f_viability_002_viability"", ""obs_ROUND_010_reference_b5a5b7b1176f_viability_003_viability"", ""obs_ROUND_010_reference_b5a5b7b1176f_viability_004_viability"", ""obs_ROUND_010_v2_3e8ef993abba_viability_001_viability"", ""obs_ROUND_010_v2_3e8ef993abba_viability_002_viability"", ""obs_ROUND_010_v2_3e8ef993abba_viability_003_viability"", ""obs_ROUND_010_v2_3e8ef993abba_viability_004_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_001_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_002_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_003_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_004_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_001_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_002_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_003_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_004_viability""]",batch_gp_v1,c66b0484f9ee05a9880381a866622b0e034cd63a1a3b9802c0179de3c568e9d9,9.0,2026-09-16T07:47:10.860600+00:00
control,Proposed GP — campaign-only + batch effect + control calibration,ROUND_010,v2_a409fb1db800,reference_conditioned,pre_outcome_challenger_after_slate_selection,15.552444220994984,-20.501423877962168,51.60631231995214,-23.21817130515334,54.32305974714331,False,"[""reference_b5a5b7b1176f"", ""v2_3e8ef993abba"", ""v2_6f20e63adb1d"", ""v2_4d49c0b641bb""]",insufficient reference history; prior-sensitive,5.5225,matched_nonreference,"[""obs_ROUND_010_reference_b5a5b7b1176f_viability_001_viability"", ""obs_ROUND_010_reference_b5a5b7b1176f_viability_002_viability"", ""obs_ROUND_010_reference_b5a5b7b1176f_viability_003_viability"", ""obs_ROUND_010_reference_b5a5b7b1176f_viability_004_viability"", ""obs_ROUND_010_v2_3e8ef993abba_viability_001_viability"", ""obs_ROUND_010_v2_3e8ef993abba_viability_002_viability"", ""obs_ROUND_010_v2_3e8ef993abba_viability_003_viability"", ""obs_ROUND_010_v2_3e8ef993abba_viability_004_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_001_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_002_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_003_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_004_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_001_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_002_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_003_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_004_viability""]",batch_gp_v1,c66b0484f9ee05a9880381a866622b0e034cd63a1a3b9802c0179de3c568e9d9,9.0,2026-09-16T07:47:10.860600+00:00
control,Proposed GP — campaign-only + batch effect + control calibration,ROUND_010,v2_c60ceb90bc67,reference_conditioned,pre_outcome_challenger_after_slate_selection,16.411865093504215,-19.594759019095637,52.41848920610407,-22.314820839653944,55.13855102666237,False,"[""reference_b5a5b7b1176f"", ""v2_3e8ef993abba"", ""v2_6f20e63adb1d"", ""v2_4d49c0b641bb""]",insufficient reference history; prior-sensitive,27.770000000000003,matched_nonreference,"[""obs_ROUND_010_reference_b5a5b7b1176f_viability_001_viability"", ""obs_ROUND_010_reference_b5a5b7b1176f_viability_002_viability"", ""obs_ROUND_010_reference_b5a5b7b1176f_viability_003_viability"", ""obs_ROUND_010_reference_b5a5b7b1176f_viability_004_viability"", ""obs_ROUND_010_v2_3e8ef993abba_viability_001_viability"", ""obs_ROUND_010_v2_3e8ef993abba_viability_002_viability"", ""obs_ROUND_010_v2_3e8ef993abba_viability_003_viability"", ""obs_ROUND_010_v2_3e8ef993abba_viability_004_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_001_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_002_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_003_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_004_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_001_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_002_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_003_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_004_viability""]",batch_gp_v1,c66b0484f9ee05a9880381a866622b0e034cd63a1a3b9802c0179de3c568e9d9,9.0,2026-09-16T07:47:10.860600+00:00
control,Proposed GP — campaign-only + batch effect + control calibration,ROUND_010,v2_d3e3aa3e830f,reference_conditioned,pre_outcome_challenger_after_slate_selection,15.275926216035476,-21.617349554232003,52.16920198630295,-24.276482312907728,54.82833474497867,False,"[""reference_b5a5b7b1176f"", ""v2_3e8ef993abba"", ""v2_6f20e63adb1d"", ""v2_4d49c0b641bb""]",insufficient reference history; prior-sensitive,21.097500000000004,matched_nonreference,"[""obs_ROUND_010_reference_b5a5b7b1176f_viability_001_viability"", ""obs_ROUND_010_reference_b5a5b7b1176f_viability_002_viability"", ""obs_ROUND_010_reference_b5a5b7b1176f_viability_003_viability"", ""obs_ROUND_010_reference_b5a5b7b1176f_viability_004_viability"", ""obs_ROUND_010_v2_3e8ef993abba_viability_001_viability"", ""obs_ROUND_010_v2_3e8ef993abba_viability_002_viability"", ""obs_ROUND_010_v2_3e8ef993abba_viability_003_viability"", ""obs_ROUND_010_v2_3e8ef993abba_viability_004_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_001_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_002_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_003_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_004_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_001_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_002_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_003_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_004_viability""]",batch_gp_v1,c66b0484f9ee05a9880381a866622b0e034cd63a1a3b9802c0179de3c568e9d9,9.0,2026-09-16T07:47:10.860600+00:00
control,Proposed GP — campaign-only + batch effect + control calibration,ROUND_010,v2_cc16b5977344,reference_conditioned,pre_outcome_challenger_after_slate_selection,15.238829593852516,-21.658357099729464,52.136016287434494,-24.317226949747187,54.79488613745222,False,"[""reference_b5a5b7b1176f"", ""v2_3e8ef993abba"", ""v2_6f20e63adb1d"", ""v2_4d49c0b641bb""]",insufficient reference history; prior-sensitive,16.3325,matched_nonreference,"[""obs_ROUND_010_reference_b5a5b7b1176f_viability_001_viability"", ""obs_ROUND_010_reference_b5a5b7b1176f_viability_002_viability"", ""obs_ROUND_010_reference_b5a5b7b1176f_viability_003_viability"", ""obs_ROUND_010_reference_b5a5b7b1176f_viability_004_viability"", ""obs_ROUND_010_v2_3e8ef993abba_viability_001_viability"", ""obs_ROUND_010_v2_3e8ef993abba_viability_002_viability"", ""obs_ROUND_010_v2_3e8ef993abba_viability_003_viability"", ""obs_ROUND_010_v2_3e8ef993abba_viability_004_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_001_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_002_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_003_viability"", ""obs_ROUND_010_v2_6f20e63adb1d_viability_004_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_001_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_002_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_003_viability"", ""obs_ROUND_010_v2_4d49c0b641bb_viability_004_viability""]",batch_gp_v1,c66b0484f9ee05a9880381a866622b0e034cd63a1a3b9802c0179de3c568e9d9,9.0,2026-09-16T07:47:10.860600+00:00
